server_name,environment,region,timestamp,cpu_usage,memory_usage,query_time_ms,active_connections,status
DB-STAGE-01,Staging,eu-central-1,2024-06-03 15:45:00,25.87,68.48,141.41,10,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 15:45:00,20.34,30.72,46.23,161,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 16:00:00,48.72,17.02,43.45,110,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 16:00:00,47.97,47.66,48.11,176,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 16:00:00,28.2,67.66,7.09,24,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 16:00:00,34.06,56.03,6.19,27,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 16:15:00,56.81,58.12,24.16,174,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 16:15:00,34.71,34.55,11.12,122,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 16:15:00,24.7,55.09,12.31,136,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 16:15:00,64.82,63.61,45.64,64,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 16:30:00,51.25,49.18,8.99,188,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 16:30:00,62.06,84.03,10.22,169,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-03 16:30:00,49.98,63.45,16.66,196,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 16:30:00,53.91,37.88,4.17,166,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 16:45:00,22.82,67.2,45.57,149,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 16:45:00,45.72,17.52,33.01,145,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 16:45:00,23.42,45.67,32.16,188,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 16:45:00,73.91,83.46,105.2,69,Warning
DB-PROD-01,Production,us-east-1,2024-06-03 17:00:00,29.7,50.16,124.77,80,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 17:00:00,82.07,63.95,2.33,119,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-03 17:00:00,5.0,25.76,138.17,98,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 17:00:00,7.25,56.79,22.17,180,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 17:15:00,62.11,68.83,2.41,199,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 17:15:00,59.56,23.42,3.99,197,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 17:15:00,62.95,44.07,26.69,77,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 17:15:00,42.21,62.61,65.22,185,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 17:30:00,39.49,39.7,9.29,157,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 17:30:00,49.92,46.97,56.59,54,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 17:30:00,56.31,54.28,3.78,123,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 17:30:00,69.33,74.06,92.82,62,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 17:45:00,42.25,55.68,65.51,60,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 17:45:00,53.53,76.67,0.84,28,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 17:45:00,64.42,41.85,27.24,196,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 17:45:00,47.84,20.65,3.52,135,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 18:00:00,43.19,49.51,7.54,177,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 18:00:00,5.0,71.56,36.66,63,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 18:00:00,43.31,46.75,73.25,182,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 18:00:00,28.36,37.39,55.31,180,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 18:15:00,54.71,79.88,139.57,155,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 18:15:00,16.39,58.95,31.91,160,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 18:15:00,18.73,44.29,3.58,56,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 18:15:00,39.02,52.59,75.75,93,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 18:30:00,19.15,73.4,68.27,66,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 18:30:00,53.14,67.42,47.09,86,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 18:30:00,5.0,45.92,121.5,101,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 18:30:00,46.93,92.67,17.0,50,Critical
DB-PROD-01,Production,us-east-1,2024-06-03 18:45:00,5.0,54.52,66.33,182,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 18:45:00,26.42,50.33,6.88,126,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 18:45:00,22.18,54.07,49.13,125,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 18:45:00,51.59,17.34,113.45,162,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 19:00:00,58.72,57.77,45.43,156,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 19:00:00,48.84,73.32,17.53,82,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 19:00:00,14.6,59.3,15.65,113,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 19:00:00,23.69,39.01,40.5,143,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 19:15:00,26.22,57.14,89.05,48,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 19:15:00,58.32,66.24,62.75,27,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 19:15:00,25.62,31.55,83.53,24,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 19:15:00,59.97,50.36,18.47,163,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 19:30:00,86.07,32.81,54.39,11,Critical
DB-PROD-02,Production,us-west-2,2024-06-03 19:30:00,23.33,65.12,7.13,76,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 19:30:00,34.47,61.76,12.46,51,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 19:30:00,40.0,72.26,56.18,83,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 19:45:00,80.24,57.04,134.19,112,Warning
DB-PROD-02,Production,us-west-2,2024-06-03 19:45:00,40.68,56.67,136.32,188,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 19:45:00,31.1,41.45,2.8,139,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 19:45:00,38.5,62.28,49.99,128,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 20:00:00,5.0,55.7,27.88,127,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 20:00:00,60.7,33.7,25.4,197,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 20:00:00,23.33,45.43,76.48,114,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 20:00:00,66.83,44.61,113.65,192,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 20:15:00,48.05,41.33,51.3,39,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 20:15:00,30.06,52.26,33.29,188,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 20:15:00,23.78,38.29,82.73,51,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 20:15:00,55.6,56.26,102.52,19,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 20:30:00,28.7,61.35,58.61,143,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 20:30:00,17.31,73.45,34.72,161,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 20:30:00,24.94,43.17,18.27,37,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 20:30:00,47.47,59.69,7.38,99,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 20:45:00,44.99,46.48,13.43,68,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 20:45:00,56.34,48.61,7.06,138,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 20:45:00,24.8,57.67,52.04,44,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 20:45:00,38.71,56.09,2.76,36,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 21:00:00,50.78,69.68,50.54,72,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 21:00:00,41.82,82.1,46.36,185,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-03 21:00:00,47.58,60.67,61.79,199,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 21:00:00,24.69,19.04,61.15,70,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 21:15:00,57.44,50.27,64.62,160,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 21:15:00,8.95,68.47,19.73,88,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 21:15:00,41.45,57.81,49.9,17,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 21:15:00,59.27,76.76,99.57,107,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 21:30:00,29.51,75.28,7.5,125,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 21:30:00,48.48,55.59,23.03,87,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 21:30:00,45.62,23.01,29.05,168,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 21:30:00,35.61,40.21,3.26,100,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 21:45:00,36.37,53.4,54.41,65,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 21:45:00,5.0,87.02,26.44,31,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-03 21:45:00,50.2,47.73,52.31,122,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 21:45:00,31.6,44.76,2.36,141,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 22:00:00,5.0,57.18,45.32,78,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 22:00:00,62.27,25.82,32.57,179,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 22:00:00,25.71,62.82,6.41,119,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 22:00:00,47.47,64.46,13.19,10,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 22:15:00,40.68,39.37,21.45,180,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 22:15:00,57.32,70.02,13.36,192,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 22:15:00,65.06,48.28,20.87,180,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 22:15:00,42.07,85.63,98.82,160,Warning
DB-PROD-01,Production,us-east-1,2024-06-03 22:30:00,38.1,55.52,38.28,76,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 22:30:00,28.3,70.08,41.33,79,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 22:30:00,44.97,30.62,242.27,61,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 22:30:00,31.69,64.71,38.25,18,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 22:45:00,53.29,46.71,20.57,164,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 22:45:00,24.36,43.6,3.53,92,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 22:45:00,26.45,53.34,12.68,71,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 22:45:00,58.4,50.48,117.85,166,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 23:00:00,45.28,80.37,91.63,167,Warning
DB-PROD-02,Production,us-west-2,2024-06-03 23:00:00,36.99,50.1,17.7,151,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 23:00:00,58.18,61.89,123.73,65,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 23:00:00,20.79,37.05,1.05,123,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 23:15:00,49.7,47.98,39.33,174,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 23:15:00,38.15,35.64,66.95,25,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 23:15:00,45.14,51.39,0.67,89,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 23:15:00,33.17,55.03,81.22,144,Healthy
DB-PROD-01,Production,us-east-1,2024-06-03 23:30:00,27.22,41.64,17.05,55,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 23:30:00,82.73,36.04,60.35,187,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-03 23:30:00,40.69,25.47,79.59,41,Healthy
DB-QA-01,QA,ap-south-1,2024-06-03 23:30:00,74.95,40.75,6.29,67,Warning
DB-PROD-01,Production,us-east-1,2024-06-03 23:45:00,35.59,43.87,26.68,32,Healthy
DB-PROD-02,Production,us-west-2,2024-06-03 23:45:00,58.03,70.9,95.84,194,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-03 23:45:00,40.67,83.25,88.35,89,Warning
DB-QA-01,QA,ap-south-1,2024-06-03 23:45:00,39.1,57.74,74.63,163,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 00:00:00,52.48,74.51,50.16,106,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 00:00:00,45.58,67.93,82.58,144,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 00:00:00,44.96,74.25,55.65,15,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 00:00:00,20.6,49.04,45.37,158,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 00:15:00,20.64,50.35,10.95,179,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 00:15:00,54.43,56.61,44.16,41,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 00:15:00,61.82,48.06,11.41,196,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 00:15:00,29.51,62.4,5.82,22,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 00:30:00,65.92,38.39,1.28,83,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 00:30:00,23.21,75.32,4.55,50,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 00:30:00,29.28,51.04,120.86,139,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 00:30:00,11.27,46.3,83.65,77,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 00:45:00,46.39,79.8,107.92,161,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 00:45:00,21.45,71.04,45.74,26,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 00:45:00,66.52,45.21,20.69,91,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 00:45:00,93.56,55.97,43.25,117,Critical
DB-PROD-01,Production,us-east-1,2024-06-04 01:00:00,9.35,52.06,68.11,189,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 01:00:00,79.07,53.07,15.17,186,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-04 01:00:00,28.48,11.5,21.67,51,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 01:00:00,5.0,62.25,28.18,193,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 01:15:00,24.0,26.38,94.35,108,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 01:15:00,6.72,70.74,39.33,161,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 01:15:00,33.35,71.41,2.63,19,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 01:15:00,36.83,45.74,43.78,101,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 01:30:00,32.23,90.27,54.19,87,Critical
DB-PROD-02,Production,us-west-2,2024-06-04 01:30:00,11.69,58.28,17.26,35,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 01:30:00,38.47,50.47,5.61,77,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 01:30:00,22.32,16.17,114.12,53,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 01:45:00,85.29,65.23,57.08,35,Critical
DB-PROD-02,Production,us-west-2,2024-06-04 01:45:00,5.0,61.36,2.76,96,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 01:45:00,55.05,37.19,91.35,133,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 01:45:00,53.01,61.51,139.61,192,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 02:00:00,57.75,66.41,185.27,25,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 02:00:00,48.04,52.37,36.25,109,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 02:00:00,33.01,43.41,84.57,126,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 02:00:00,28.06,19.15,96.4,15,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 02:15:00,49.15,49.28,4.4,144,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 02:15:00,33.42,60.39,28.14,131,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 02:15:00,56.46,65.25,6.34,140,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 02:15:00,28.39,45.83,2.12,158,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 02:30:00,50.15,67.54,131.97,134,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 02:30:00,51.77,53.74,63.51,149,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 02:30:00,66.29,56.98,5.34,199,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 02:30:00,38.44,75.56,2.95,179,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 02:45:00,32.06,38.47,48.01,141,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 02:45:00,20.02,58.3,6.47,83,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 02:45:00,14.51,60.69,54.93,194,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 02:45:00,35.01,92.52,37.61,148,Critical
DB-PROD-01,Production,us-east-1,2024-06-04 03:00:00,48.3,45.07,83.87,121,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 03:00:00,78.47,43.38,28.79,95,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-04 03:00:00,5.0,66.27,135.05,96,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 03:00:00,5.0,55.43,66.81,198,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 03:15:00,5.0,50.2,126.62,131,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 03:15:00,42.77,47.44,3.26,60,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 03:15:00,87.82,60.66,13.5,42,Critical
DB-QA-01,QA,ap-south-1,2024-06-04 03:15:00,24.79,53.1,5.61,105,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 03:30:00,54.36,46.97,23.74,35,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 03:30:00,68.97,52.49,25.73,135,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 03:30:00,69.5,43.17,39.65,42,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 03:30:00,30.38,65.44,27.38,93,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 03:45:00,83.4,33.64,42.3,119,Warning
DB-PROD-02,Production,us-west-2,2024-06-04 03:45:00,64.23,31.77,108.06,62,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 03:45:00,44.35,50.1,169.47,195,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 03:45:00,54.14,95.0,16.75,98,Critical
DB-PROD-01,Production,us-east-1,2024-06-04 04:00:00,57.24,33.76,30.41,28,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 04:00:00,27.03,42.64,9.3,149,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 04:00:00,57.47,54.54,47.13,167,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 04:00:00,36.35,48.46,12.44,113,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 04:15:00,54.01,95.0,5.24,117,Critical
DB-PROD-02,Production,us-west-2,2024-06-04 04:15:00,37.91,60.9,46.22,11,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 04:15:00,31.71,69.16,1.79,197,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 04:15:00,30.75,61.17,38.54,83,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 04:30:00,20.49,69.04,19.01,152,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 04:30:00,55.27,71.91,17.9,94,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 04:30:00,15.29,46.91,59.5,198,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 04:30:00,38.14,51.31,31.61,177,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 04:45:00,47.97,61.56,19.13,53,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 04:45:00,66.22,51.64,108.25,18,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 04:45:00,57.19,56.2,24.55,65,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 04:45:00,35.36,35.11,33.48,67,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 05:00:00,51.17,52.39,16.12,42,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 05:00:00,51.22,36.2,128.63,60,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 05:00:00,51.91,46.15,67.07,14,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 05:00:00,11.36,46.59,11.38,13,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 05:15:00,19.88,29.36,13.66,110,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 05:15:00,61.1,52.2,9.96,172,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 05:15:00,81.22,63.57,16.01,13,Warning
DB-QA-01,QA,ap-south-1,2024-06-04 05:15:00,17.75,54.51,13.89,37,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 05:30:00,35.15,26.65,9.2,26,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 05:30:00,27.85,52.94,43.77,179,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 05:30:00,62.09,45.98,4.03,68,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 05:30:00,42.72,15.69,0.37,135,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 05:45:00,37.78,49.18,193.24,60,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 05:45:00,63.18,55.71,31.45,89,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 05:45:00,75.72,59.46,29.31,167,Warning
DB-QA-01,QA,ap-south-1,2024-06-04 05:45:00,24.68,54.48,39.89,65,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 06:00:00,52.5,60.69,12.47,190,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 06:00:00,22.91,30.4,34.93,46,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 06:00:00,31.34,66.91,10.7,71,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 06:00:00,76.6,56.68,181.08,53,Warning
DB-PROD-01,Production,us-east-1,2024-06-04 06:15:00,28.05,47.68,20.23,43,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 06:15:00,5.0,47.47,2.7,131,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 06:15:00,76.27,49.86,205.87,188,Warning
DB-QA-01,QA,ap-south-1,2024-06-04 06:15:00,18.68,55.92,162.74,87,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 06:30:00,38.04,38.38,46.56,175,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 06:30:00,5.0,49.46,41.27,150,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 06:30:00,47.92,58.95,28.36,186,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 06:30:00,57.93,55.32,76.9,30,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 06:45:00,59.46,56.77,15.24,30,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 06:45:00,7.06,64.07,16.36,137,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 06:45:00,53.76,79.61,85.9,49,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 06:45:00,35.9,37.4,35.71,64,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 07:00:00,38.36,71.36,62.39,124,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 07:00:00,23.98,36.03,79.04,75,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 07:00:00,43.57,61.53,42.22,51,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 07:00:00,40.91,63.38,0.71,184,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 07:15:00,78.57,60.24,69.06,78,Warning
DB-PROD-02,Production,us-west-2,2024-06-04 07:15:00,79.77,89.21,26.01,182,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-04 07:15:00,38.47,52.79,5.48,78,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 07:15:00,45.53,55.13,47.25,26,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 07:30:00,46.22,60.18,0.69,138,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 07:30:00,22.98,26.35,76.11,161,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 07:30:00,43.55,23.5,79.64,118,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 07:30:00,28.2,65.48,12.7,138,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 07:45:00,28.88,48.82,10.25,112,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 07:45:00,5.0,63.87,170.51,36,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 07:45:00,59.44,74.55,102.99,91,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 07:45:00,44.68,70.53,63.29,80,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 08:00:00,20.42,50.57,15.22,146,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 08:00:00,32.38,63.19,170.16,44,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 08:00:00,56.06,95.0,58.58,176,Critical
DB-QA-01,QA,ap-south-1,2024-06-04 08:00:00,38.8,62.4,19.36,159,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 08:15:00,28.5,49.71,13.09,64,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 08:15:00,37.36,47.14,21.81,194,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 08:15:00,41.7,78.92,75.56,117,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 08:15:00,63.19,69.6,46.74,128,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 08:30:00,39.92,51.26,215.21,188,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 08:30:00,50.17,48.55,1.54,187,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 08:30:00,5.59,43.8,138.89,95,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 08:30:00,28.67,38.2,48.41,129,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 08:45:00,20.15,69.01,71.42,146,Healthy
DB-PROD-02,Production,us-west-2,2024-06-04 08:45:00,28.29,36.39,24.79,13,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-04 08:45:00,35.51,70.32,29.38,110,Healthy
DB-QA-01,QA,ap-south-1,2024-06-04 08:45:00,36.06,48.03,15.52,117,Healthy
DB-PROD-01,Production,us-east-1,2024-06-04 09:00:00,22.87,52.87,68.64,150,Healthy
